study_accession;first_public;study_title;project_name;run_accession;sample_accession;sample_title;sample_description;library_name;library_selection;library_source;library_strategy;library_construction_protocol;library_layout;rna_integrity_num;instrument_platform;rt_prep_protocol;cell_line;cell_type;tissue_lib;tissue_type;host_phenotype;isolate;age;host_body_site;description;note;origin;Gtex;; 
PRJNA488467;26/09/2018;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;SRR7767518;SAMN09934011;THPR002B;THPR002B;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Qiagen rneasy kit Illumina Tru-seq Stranded Ribo-zero;PAIRED;;ILLUMINA;;;;;endometrium;;;;;Illumina HiSeq 2500 sequencing: GSM3360755: THPR002B Homo sapiens RNA-Seq;;;Uterus - Endometrium;;
PRJNA488467;26/09/2018;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;SRR7767519;SAMN09934010;THPR002C;THPR002C;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Qiagen rneasy kit Illumina Tru-seq Stranded Ribo-zero;PAIRED;;ILLUMINA;;;;;endometrium;;;;;Illumina HiSeq 2500 sequencing: GSM3360756: THPR002C Homo sapiens RNA-Seq;;;Uterus - Endometrium;;
PRJNA488467;26/09/2018;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;SRR7767511;SAMN09934018;THPR001B;THPR001B;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Qiagen rneasy kit Illumina Tru-seq Stranded Ribo-zero;PAIRED;;ILLUMINA;;;;;endometrium;;;;;Illumina HiSeq 2500 sequencing: GSM3360748: THPR001B Homo sapiens RNA-Seq;;;Uterus - Endometrium;;
PRJNA488467;26/09/2018;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;SRR7767512;SAMN09934017;THPR001C;THPR001C;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Qiagen rneasy kit Illumina Tru-seq Stranded Ribo-zero;PAIRED;;ILLUMINA;;;;;endometrium;;;;;Illumina HiSeq 2500 sequencing: GSM3360749: THPR001C Homo sapiens RNA-Seq;;;Uterus - Endometrium;;
PRJNA488467;26/09/2018;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;SRR7767514;SAMN09934015;THPR001E;THPR001E;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Qiagen rneasy kit Illumina Tru-seq Stranded Ribo-zero;PAIRED;;ILLUMINA;;;;;endometrium;;;;;Illumina HiSeq 2500 sequencing: GSM3360751: THPR001E Homo sapiens RNA-Seq;;;Uterus - Endometrium;;
PRJNA488467;26/09/2018;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;Determination of the Forkhead box A2 (FOXA2) Cistrome in the Human Endometrium;SRR7767520;SAMN09934009;THPR002D;THPR002D;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Qiagen rneasy kit Illumina Tru-seq Stranded Ribo-zero;PAIRED;;ILLUMINA;;;;;endometrium;;;;;Illumina HiSeq 2500 sequencing: GSM3360757: THPR002D Homo sapiens RNA-Seq;;;Uterus - Endometrium;;
PRJNA768868;06/01/2022;Transcriptomics of receptive endometrium in women with sonographic features of adenomyosis;Transcriptomics of receptive endometrium in women with sonographic features of adenomyosis;SRR16212314;SAMN22068492;K11;K11;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Retrieved endometrial samples were immediately placed in RNAlater solution (Thermo Fisher Scientific Baltics UAB, Vilnius, Lithuania), stored overnight at +4 °C and then transferred to –80 °C. Total RNA was isolated using the miRNeasy Mini Kit (Qiagen GmbH, Hilden, Germany) according to the manufacturer's instructions. Each whole-tissue endometrial sample was first disrupted with a Bullet Blender Storm Pro homogenizer (Next Advance, lnc., Troy, NY, USA) using 1 mm zirconium oxide beads in 700 µL of QIAzol Lysis Reagent from the miRNeasy Mini Kit. Both lncRNA and mRNA 150 bp paired-end libraries were constructed and subsequently sequenced by Novogene Bioinformatics Technology Co., Ltd. (Hong Kong, China). Briefly, a total amount of 2 µg of RNA per sample was used for cDNA sequencing library preparation. Ribosomal RNA (rRNA) was removed using the Epicentre Ribo-zeroTM rRNA Removal Kit (Epicentre, Brooklyn, NY, USA), and the remaining RNA was used for library generation by the NEBNext® UltraTM Directional RNA Library Prep Kit for Illumina® (NEB, Ipswich, MA, USA). First, rRNA-depleted RNA samples were fragmented followed by first- and second-strand cDNA synthesis. The sequencing adaptors were ligated, and library fragments were purified to obtain cDNA fragments 150~200 bp in length. Polymerase chain reaction (PCR) amplification of size-selected, adaptor-ligated cDNA was performed using universal PCR primers and index primers. Index-coded samples were clustered by Illumina TruSeq PE Cluster Kit v3-cBot-Hs. Libraries were sequenced on an Illumina NovaSeq 6000 platform, which generated 150 bp paired-end reads.;PAIRED;;ILLUMINA;;;;;;;;;;Illumina NovaSeq 6000 sequencing: GSM5613995: K11 Homo sapiens RNA-Seq;;;Uterus - Endometrium;;
PRJNA768868;06/01/2022;Transcriptomics of receptive endometrium in women with sonographic features of adenomyosis;Transcriptomics of receptive endometrium in women with sonographic features of adenomyosis;SRR16212315;SAMN22068479;K15;K15;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Retrieved endometrial samples were immediately placed in RNAlater solution (Thermo Fisher Scientific Baltics UAB, Vilnius, Lithuania), stored overnight at +4 °C and then transferred to –80 °C. Total RNA was isolated using the miRNeasy Mini Kit (Qiagen GmbH, Hilden, Germany) according to the manufacturer's instructions. Each whole-tissue endometrial sample was first disrupted with a Bullet Blender Storm Pro homogenizer (Next Advance, lnc., Troy, NY, USA) using 1 mm zirconium oxide beads in 700 µL of QIAzol Lysis Reagent from the miRNeasy Mini Kit. Both lncRNA and mRNA 150 bp paired-end libraries were constructed and subsequently sequenced by Novogene Bioinformatics Technology Co., Ltd. (Hong Kong, China). Briefly, a total amount of 2 µg of RNA per sample was used for cDNA sequencing library preparation. Ribosomal RNA (rRNA) was removed using the Epicentre Ribo-zeroTM rRNA Removal Kit (Epicentre, Brooklyn, NY, USA), and the remaining RNA was used for library generation by the NEBNext® UltraTM Directional RNA Library Prep Kit for Illumina® (NEB, Ipswich, MA, USA). First, rRNA-depleted RNA samples were fragmented followed by first- and second-strand cDNA synthesis. The sequencing adaptors were ligated, and library fragments were purified to obtain cDNA fragments 150~200 bp in length. Polymerase chain reaction (PCR) amplification of size-selected, adaptor-ligated cDNA was performed using universal PCR primers and index primers. Index-coded samples were clustered by Illumina TruSeq PE Cluster Kit v3-cBot-Hs. Libraries were sequenced on an Illumina NovaSeq 6000 platform, which generated 150 bp paired-end reads.;PAIRED;;ILLUMINA;;;;;;;;;;Illumina NovaSeq 6000 sequencing: GSM5613996: K15 Homo sapiens RNA-Seq;;;Uterus - Endometrium;;
PRJNA768868;06/01/2022;Transcriptomics of receptive endometrium in women with sonographic features of adenomyosis;Transcriptomics of receptive endometrium in women with sonographic features of adenomyosis;SRR16212316;SAMN22068480;K17;K17;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Retrieved endometrial samples were immediately placed in RNAlater solution (Thermo Fisher Scientific Baltics UAB, Vilnius, Lithuania), stored overnight at +4 °C and then transferred to –80 °C. Total RNA was isolated using the miRNeasy Mini Kit (Qiagen GmbH, Hilden, Germany) according to the manufacturer's instructions. Each whole-tissue endometrial sample was first disrupted with a Bullet Blender Storm Pro homogenizer (Next Advance, lnc., Troy, NY, USA) using 1 mm zirconium oxide beads in 700 µL of QIAzol Lysis Reagent from the miRNeasy Mini Kit. Both lncRNA and mRNA 150 bp paired-end libraries were constructed and subsequently sequenced by Novogene Bioinformatics Technology Co., Ltd. (Hong Kong, China). Briefly, a total amount of 2 µg of RNA per sample was used for cDNA sequencing library preparation. Ribosomal RNA (rRNA) was removed using the Epicentre Ribo-zeroTM rRNA Removal Kit (Epicentre, Brooklyn, NY, USA), and the remaining RNA was used for library generation by the NEBNext® UltraTM Directional RNA Library Prep Kit for Illumina® (NEB, Ipswich, MA, USA). First, rRNA-depleted RNA samples were fragmented followed by first- and second-strand cDNA synthesis. The sequencing adaptors were ligated, and library fragments were purified to obtain cDNA fragments 150~200 bp in length. Polymerase chain reaction (PCR) amplification of size-selected, adaptor-ligated cDNA was performed using universal PCR primers and index primers. Index-coded samples were clustered by Illumina TruSeq PE Cluster Kit v3-cBot-Hs. Libraries were sequenced on an Illumina NovaSeq 6000 platform, which generated 150 bp paired-end reads.;PAIRED;;ILLUMINA;;;;;;;;;;Illumina NovaSeq 6000 sequencing: GSM5613997: K17 Homo sapiens RNA-Seq;;;Uterus - Endometrium;;
PRJNA768868;06/01/2022;Transcriptomics of receptive endometrium in women with sonographic features of adenomyosis;Transcriptomics of receptive endometrium in women with sonographic features of adenomyosis;SRR16212317;SAMN22068488;K22;K22;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Retrieved endometrial samples were immediately placed in RNAlater solution (Thermo Fisher Scientific Baltics UAB, Vilnius, Lithuania), stored overnight at +4 °C and then transferred to –80 °C. Total RNA was isolated using the miRNeasy Mini Kit (Qiagen GmbH, Hilden, Germany) according to the manufacturer's instructions. Each whole-tissue endometrial sample was first disrupted with a Bullet Blender Storm Pro homogenizer (Next Advance, lnc., Troy, NY, USA) using 1 mm zirconium oxide beads in 700 µL of QIAzol Lysis Reagent from the miRNeasy Mini Kit. Both lncRNA and mRNA 150 bp paired-end libraries were constructed and subsequently sequenced by Novogene Bioinformatics Technology Co., Ltd. (Hong Kong, China). Briefly, a total amount of 2 µg of RNA per sample was used for cDNA sequencing library preparation. Ribosomal RNA (rRNA) was removed using the Epicentre Ribo-zeroTM rRNA Removal Kit (Epicentre, Brooklyn, NY, USA), and the remaining RNA was used for library generation by the NEBNext® UltraTM Directional RNA Library Prep Kit for Illumina® (NEB, Ipswich, MA, USA). First, rRNA-depleted RNA samples were fragmented followed by first- and second-strand cDNA synthesis. The sequencing adaptors were ligated, and library fragments were purified to obtain cDNA fragments 150~200 bp in length. Polymerase chain reaction (PCR) amplification of size-selected, adaptor-ligated cDNA was performed using universal PCR primers and index primers. Index-coded samples were clustered by Illumina TruSeq PE Cluster Kit v3-cBot-Hs. Libraries were sequenced on an Illumina NovaSeq 6000 platform, which generated 150 bp paired-end reads.;PAIRED;;ILLUMINA;;;;;;;;;;Illumina NovaSeq 6000 sequencing: GSM5613998: K22 Homo sapiens RNA-Seq;;;Uterus - Endometrium;;
PRJNA768868;06/01/2022;Transcriptomics of receptive endometrium in women with sonographic features of adenomyosis;Transcriptomics of receptive endometrium in women with sonographic features of adenomyosis;SRR16212318;SAMN22068489;K23;K23;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Retrieved endometrial samples were immediately placed in RNAlater solution (Thermo Fisher Scientific Baltics UAB, Vilnius, Lithuania), stored overnight at +4 °C and then transferred to –80 °C. Total RNA was isolated using the miRNeasy Mini Kit (Qiagen GmbH, Hilden, Germany) according to the manufacturer's instructions. Each whole-tissue endometrial sample was first disrupted with a Bullet Blender Storm Pro homogenizer (Next Advance, lnc., Troy, NY, USA) using 1 mm zirconium oxide beads in 700 µL of QIAzol Lysis Reagent from the miRNeasy Mini Kit. Both lncRNA and mRNA 150 bp paired-end libraries were constructed and subsequently sequenced by Novogene Bioinformatics Technology Co., Ltd. (Hong Kong, China). Briefly, a total amount of 2 µg of RNA per sample was used for cDNA sequencing library preparation. Ribosomal RNA (rRNA) was removed using the Epicentre Ribo-zeroTM rRNA Removal Kit (Epicentre, Brooklyn, NY, USA), and the remaining RNA was used for library generation by the NEBNext® UltraTM Directional RNA Library Prep Kit for Illumina® (NEB, Ipswich, MA, USA). First, rRNA-depleted RNA samples were fragmented followed by first- and second-strand cDNA synthesis. The sequencing adaptors were ligated, and library fragments were purified to obtain cDNA fragments 150~200 bp in length. Polymerase chain reaction (PCR) amplification of size-selected, adaptor-ligated cDNA was performed using universal PCR primers and index primers. Index-coded samples were clustered by Illumina TruSeq PE Cluster Kit v3-cBot-Hs. Libraries were sequenced on an Illumina NovaSeq 6000 platform, which generated 150 bp paired-end reads.;PAIRED;;ILLUMINA;;;;;;;;;;Illumina NovaSeq 6000 sequencing: GSM5613999: K23 Homo sapiens RNA-Seq;;;Uterus - Endometrium;;
PRJNA768868;06/01/2022;Transcriptomics of receptive endometrium in women with sonographic features of adenomyosis;Transcriptomics of receptive endometrium in women with sonographic features of adenomyosis;SRR16212319;SAMN22068493;K24;K24;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Retrieved endometrial samples were immediately placed in RNAlater solution (Thermo Fisher Scientific Baltics UAB, Vilnius, Lithuania), stored overnight at +4 °C and then transferred to –80 °C. Total RNA was isolated using the miRNeasy Mini Kit (Qiagen GmbH, Hilden, Germany) according to the manufacturer's instructions. Each whole-tissue endometrial sample was first disrupted with a Bullet Blender Storm Pro homogenizer (Next Advance, lnc., Troy, NY, USA) using 1 mm zirconium oxide beads in 700 µL of QIAzol Lysis Reagent from the miRNeasy Mini Kit. Both lncRNA and mRNA 150 bp paired-end libraries were constructed and subsequently sequenced by Novogene Bioinformatics Technology Co., Ltd. (Hong Kong, China). Briefly, a total amount of 2 µg of RNA per sample was used for cDNA sequencing library preparation. Ribosomal RNA (rRNA) was removed using the Epicentre Ribo-zeroTM rRNA Removal Kit (Epicentre, Brooklyn, NY, USA), and the remaining RNA was used for library generation by the NEBNext® UltraTM Directional RNA Library Prep Kit for Illumina® (NEB, Ipswich, MA, USA). First, rRNA-depleted RNA samples were fragmented followed by first- and second-strand cDNA synthesis. The sequencing adaptors were ligated, and library fragments were purified to obtain cDNA fragments 150~200 bp in length. Polymerase chain reaction (PCR) amplification of size-selected, adaptor-ligated cDNA was performed using universal PCR primers and index primers. Index-coded samples were clustered by Illumina TruSeq PE Cluster Kit v3-cBot-Hs. Libraries were sequenced on an Illumina NovaSeq 6000 platform, which generated 150 bp paired-end reads.;PAIRED;;ILLUMINA;;;;;;;;;;Illumina NovaSeq 6000 sequencing: GSM5614000: K24 Homo sapiens RNA-Seq;;;Uterus - Endometrium;;
PRJNA768868;06/01/2022;Transcriptomics of receptive endometrium in women with sonographic features of adenomyosis;Transcriptomics of receptive endometrium in women with sonographic features of adenomyosis;SRR16212320;SAMN22068494;K26;K26;;cDNA;TRANSCRIPTOMIC;RNA-Seq;Retrieved endometrial samples were immediately placed in RNAlater solution (Thermo Fisher Scientific Baltics UAB, Vilnius, Lithuania), stored overnight at +4 °C and then transferred to –80 °C. Total RNA was isolated using the miRNeasy Mini Kit (Qiagen GmbH, Hilden, Germany) according to the manufacturer's instructions. Each whole-tissue endometrial sample was first disrupted with a Bullet Blender Storm Pro homogenizer (Next Advance, lnc., Troy, NY, USA) using 1 mm zirconium oxide beads in 700 µL of QIAzol Lysis Reagent from the miRNeasy Mini Kit. Both lncRNA and mRNA 150 bp paired-end libraries were constructed and subsequently sequenced by Novogene Bioinformatics Technology Co., Ltd. (Hong Kong, China). Briefly, a total amount of 2 µg of RNA per sample was used for cDNA sequencing library preparation. Ribosomal RNA (rRNA) was removed using the Epicentre Ribo-zeroTM rRNA Removal Kit (Epicentre, Brooklyn, NY, USA), and the remaining RNA was used for library generation by the NEBNext® UltraTM Directional RNA Library Prep Kit for Illumina® (NEB, Ipswich, MA, USA). First, rRNA-depleted RNA samples were fragmented followed by first- and second-strand cDNA synthesis. The sequencing adaptors were ligated, and library fragments were purified to obtain cDNA fragments 150~200 bp in length. Polymerase chain reaction (PCR) amplification of size-selected, adaptor-ligated cDNA was performed using universal PCR primers and index primers. Index-coded samples were clustered by Illumina TruSeq PE Cluster Kit v3-cBot-Hs. Libraries were sequenced on an Illumina NovaSeq 6000 platform, which generated 150 bp paired-end reads.;PAIRED;;ILLUMINA;;;;;;;;;;Illumina NovaSeq 6000 sequencing: GSM5614001: K26 Homo sapiens RNA-Seq;;;Uterus - Endometrium;;
